Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SCS01G02998,2016.06,74018,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SCS01G02998,2017.06,79458,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SCS01G02998,2018.06,84143,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SCS01G02998,2019.06,91431,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SCS01G02998,2020.06,89735,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SCS01G02998,2021.06,104210,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SCS01G02998,2022.06,116536,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SCS01G02998,2023.06,118642,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SCS01G02Z99,2009.06,69691,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2010.06,65661,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2011.06,72223,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2012.06,72224,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2013.06,75960,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2014.06,79474,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2015.06,84431,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2016.06,87881,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2017.06,93872,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2018.06,98687,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2019.06,106573,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2020.06,104193,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2021.06,118108,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2022.06,131257,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G02Z99,2023.06,136364,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Income",Total,,,,
GFSA.SCS01G03210,2009.06,16203,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2010.06,16831,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2011.06,17523,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2012.06,18113,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2013.06,18487,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2014.06,18996,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2015.06,19709,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2016.06,20305,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2017.06,21140,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2018.06,22164,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2019.06,24310,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2020.06,26275,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2021.06,28015,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2022.06,30227,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03210,2023.06,32376,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SCS01G03220,2009.06,7730,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2010.06,8063,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2011.06,8388,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2012.06,8419,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2013.06,8620,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2014.06,9150,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2015.06,9325,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2016.06,9828,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2017.06,10495,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2018.06,11074,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2019.06,12239,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2020.06,12978,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2021.06,14864,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2022.06,19519,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03220,2023.06,18440,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SCS01G03240,2009.06,2294,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2010.06,2510,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2011.06,3238,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2012.06,3621,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2013.06,3778,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2014.06,3544,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2015.06,3669,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2016.06,3561,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2017.06,3536,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2018.06,3503,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2019.06,3500,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2020.06,3209,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2021.06,3281,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2022.06,4156,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03240,2023.06,6062,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SCS01G03270,2009.06,28887,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2010.06,30831,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2011.06,31875,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2012.06,32460,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2013.06,33180,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2014.06,34010,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2015.06,35067,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2016.06,36185,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2017.06,37590,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2018.06,39279,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2019.06,42960,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2020.06,46916,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2021.06,52202,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2022.06,55069,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03270,2023.06,60914,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Social benefits,,,,
GFSA.SCS01G03280,2009.06,524,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2010.06,558,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2011.06,588,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2012.06,530,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2013.06,592,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2014.06,558,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2015.06,530,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2016.06,455,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2017.06,429,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2018.06,417,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
GFSA.SCS01G03280,2019.06,393,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Operating Expenses",Other expenses,,,,
